id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w,Weekly_Avg_Video_Game_Hours,Weekly_Avg_Exercise_Hours
60216669,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90807,562,908989,0,33.8481676,-118.1705772,75146,77305,43718,222.115855712505,3.0,4.2
60216679,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90805,562,397479,0,33.8493201,-118.191734,34403,22682,30307,407.422720307134,8.1,3.1
60216689,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90807,562,1944970,0,33.8319177,-118.1773895,77148,300000,64881,377.324984587886,4.7,4.2
6021669,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90032,323,872774,0,34.0882238,-118.1878083,61673,44022,55333,653.670464275538,2.1,4.0
60216699,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90807,562,676132,113158,33.8224328,-118.2032005,117116,116596,55180,76.6902595813065,0.8,4.1
60216709,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90810,562,816036,0,33.8220235,-118.221586,62912,53894,38273,264.455808169536,2.6,4.0
60216719,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90810,562,1223342,49301,33.8071157,-118.2140846,125139,300000,52399,50.3935177053025,0.7,4.6
60216729,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90813,562,324505,0,33.793484,-118.1915444,37187,24828,35563,411.355873250291,8.7,3.2
60216739,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90806,562,601726,0,33.8006191,-118.1853182,52087,37827,44889,494.183559400382,5.3,3.5
60216749,6,California,CA,Alameda County,Signal Hill,Alameda city,Track,Track,90755,562,2961722,0,33.8016982,-118.1691428,48159,36506,43395,430.279777412636,6.3,3.5
60216759,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90808,562,3707250,1760,33.8262896,-118.1316155,78306,300000,47558,148.759522767601,4.7,3.9
60216769,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90808,562,1534012,0,33.8242122,-118.0984125,103233,99727,67181,142.152849841867,0.9,4.1
60216779,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90808,562,1829547,9607,33.8138403,-118.122827,96856,94077,54741,192.051507026108,0.1,4.2
60216789,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90815,562,2450925,30093,33.7994363,-118.118082,77323,63316,42598,128.156891723465,4.8,4.4
6021679,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90033,323,657447,0,34.059079,-118.1964766,33959,22241,37712,1003.60188529914,9.5,3.0
60216799,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90815,562,3331253,69240,33.8050344,-118.102337,104886,91385,68814,182.48847728204,0.1,4.4
60216809,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90815,562,1108063,0,33.7834929,-118.1274859,141949,127738,87601,103.259034617902,0.9,4.3
60216819,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90815,562,946902,0,33.7947006,-118.1471208,82402,69428,51864,259.222103689861,3.7,3.9
60216829,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90804,562,482518,0,33.7861934,-118.1534873,56802,39139,45798,565.883322542877,8.5,3.6
60216839,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90813,562,648066,0,33.7862258,-118.1850264,36496,24467,37062,396.185899618233,7.3,3.8
60216849,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90802,562,320941,0,33.778962,-118.197207,41231,28386,39205,566.647111256702,9.7,3.1
60216859,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90813,562,350515,0,33.7723157,-118.1952012,39708,28410,35257,634.713522078198,6.2,3.4
60216869,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90813,562,548534,0,33.7789685,-118.1886964,64587,41880,65064,316.118514664916,3.6,4.4
60216879,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90813,562,324541,0,33.7789729,-118.1698152,46698,31184,46359,471.520432607134,9.5,3.2
60216889,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90802,562,430252,31074,33.7665662,-118.1799258,41783,27193,48240,387.750723828058,5.9,4.2
6021689,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90023,323,263402,0,34.0338905,-118.201168,46022,37660,34312,520.817715012065,8.8,2.6
60216899,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90814,562,514751,0,33.7715757,-118.1642818,46423,47193,41724,217.279293825439,6.0,3.8
602169,6,California,CA,Alameda County,Alameda,Alameda city,Track,Track,94501,510,624197,383522,37.7601324,-122.2593887,85175,68809,69279,708.287057110938,3.5,4.5
60216909,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90804,562,366088,0,33.7771513,-118.157318,54634,47776,42967,393.954354729831,6.0,3.6
60216919,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90814,562,1215410,0,33.7707927,-118.1480649,79580,60975,59059,391.729585167029,3.6,4.0
60216929,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90803,562,889179,2184908,33.7556821,-118.1387992,109531,104705,76391,195.719740115232,0.5,4.5
60216939,6,California,CA,Alameda County,Long Beach,Alameda city,Track,Track,90803,562,387370,3820078,33.75131,-118.1297356,132740,99298,86100,98.3240239081414,0.3,4.3
60216949,6,California,CA,Alameda County,Avalon,Alameda city,Track,Track,90704,310,3170331,673113,33.3421607,-118.3305291,76075,72859,47857,106.426777111526,4.2,3.9
60216959,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90044,323,585704,0,33.9482522,-118.2972695,37171,28090,42413,265.049241780332,9.5,3.1
60216969,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90044,323,445759,0,33.9353608,-118.2940128,34480,21460,40413,416.882822331566,8.4,3.2
60216979,6,California,CA,Alameda County,Inglewood,Alameda city,Track,Track,90303,310,663353,930,33.9280513,-118.3307284,91096,80697,58117,137.255336386565,0.3,4.7
60216989,6,California,CA,Alameda County,Inglewood,Alameda city,Track,Track,90305,323,926458,12266,33.9545341,-118.3237463,78754,66115,54979,364.581209539934,1.1,4.4
6021699,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90015,323,909972,0,34.0175004,-118.1974975,45164,37055,31767,446.153530445488,6.8,3.7
60216999,6,California,CA,Alameda County,Inglewood,Alameda city,Track,Track,90302,310,800432,0,33.9720411,-118.3522568,34386,32606,21485,367.728682371278,7.7,3.7
60217009,6,California,CA,Alameda County,Inglewood,Alameda city,Track,Track,90301,310,633250,0,33.9565607,-118.3475932,38939,32736,29338,688.348755040577,5.0,3.8
60217019,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90056,323,585065,0,33.9558199,-118.3570019,40259,37869,27808,946.900140574089,6.3,3.5
60217029,6,California,CA,Alameda County,Inglewood,Alameda city,Track,Track,90302,310,438449,0,33.9741892,-118.3617818,44240,34964,32833,635.88078762686,5.7,3.6
60217039,6,California,CA,Alameda County,Lennox,Alameda city,Track,Track,90304,310,490797,0,33.9400822,-118.3635824,48218,36108,40359,490.58249530363,8.7,3.4
60217049,6,California,CA,Alameda County,Lennox,Alameda city,Track,Track,90304,310,486723,0,33.9436357,-118.3504258,37392,30679,30232,230.457786888964,7.3,3.3
60217059,6,California,CA,Alameda County,Inglewood,Alameda city,Track,Track,90303,310,592375,0,33.934328,-118.3306448,51892,41357,45684,339.587049945561,6.9,3.5
60217069,6,California,CA,Alameda County,Hawthorne,Alameda city,Track,Track,90250,310,819871,0,33.9204031,-118.3581593,49456,40862,37525,453.306943510666,8.8,3.2
60217079,6,California,CA,Alameda County,Hawthorne,Alameda city,Track,Track,90250,310,1786358,0,33.9067415,-118.3657538,99850,300000,57449,92.1266201029571,0.6,4.9
60217089,6,California,CA,Alameda County,Hawthorne,Alameda city,Track,Track,90250,310,1320920,0,33.9091622,-118.3568525,56742,39319,45191,164.594139272819,7.2,2.7
6021709,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90012,213,300182,0,34.0612027,-118.2448177,51873,36506,53365,960.503395667246,6.2,3.7
60217099,6,California,CA,Alameda County,Hawthorne,Alameda city,Track,Track,90250,310,323592,0,33.9055546,-118.341667,43061,29502,42925,769.668404226696,8.1,3.9
60217109,6,California,CA,Alameda County,Hawthorne,Alameda city,Track,Track,90250,310,2108026,11775,33.9180879,-118.3318624,83542,76252,59537,174.485460406818,3.4,4.1
60217119,6,California,CA,Alameda County,Gardena,Alameda city,Track,Track,90249,310,1899614,47515,33.9112721,-118.3195843,55800,52730,34950,321.07890434433,5.1,4.0
60217129,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90007,323,1335285,0,33.9201775,-118.3003773,55764,39234,55063,275.252688892471,8.1,3.5
60217139,6,California,CA,Alameda County,Gardena,Alameda city,Track,Track,90247,310,650732,0,33.8982954,-118.3047564,48762,40460,42410,557.808706419101,7.3,3.4
60217149,6,California,CA,Alameda County,Gardena,Alameda city,Track,Track,90248,310,1105767,33318,33.8701465,-118.3023094,87607,300000,57683,103.726453999972,3.9,3.4
60217159,6,California,CA,Alameda County,Gardena,Alameda city,Track,Track,90249,310,1134323,0,33.8934717,-118.3134344,69044,56068,55003,268.986369748213,3.1,4.2
60217169,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90504,310,2539340,73275,33.8829956,-118.3393815,91949,300000,63391,253.555735712296,0.8,4.2
60217179,6,California,CA,Alameda County,Lawndale,Alameda city,Track,Track,90260,310,666617,0,33.8985392,-118.3480963,55420,45831,36998,241.224970132095,9.7,3.0
60217189,6,California,CA,Alameda County,Lawndale,Alameda city,Track,Track,90260,310,659021,0,33.8837388,-118.3568418,61833,46147,62421,254.023874651175,1.9,4.1
6021719,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90026,213,971170,0,34.0625684,-118.2560631,51903,37959,46674,1620.83389574483,7.2,4.0
60217199,6,California,CA,Alameda County,Lawndale,Alameda city,Track,Track,90260,310,1018894,0,33.8815498,-118.348246,47746,300000,33411,390.35932523906,8.2,4.1
60217209,6,California,CA,Alameda County,El Segundo,Alameda city,Track,Track,90245,310,1351683,3064,33.9274501,-118.4208606,114121,98711,83920,271.58757386105,0.5,4.5
60217219,6,California,CA,Alameda County,Manhattan Beach,Alameda city,Track,Track,90266,310,1038671,0,33.8984626,-118.4050812,164396,206024,92189,112.991715318531,0.1,4.4
60217229,6,California,CA,Alameda County,Manhattan Beach,Alameda city,Track,Track,90266,310,1265579,1275093,33.8933341,-118.4171775,145952,174500,92294,82.3921692700826,0.8,4.1
60217239,6,California,CA,Alameda County,Redondo Beach,Alameda city,Track,Track,90278,310,2582464,0,33.8873629,-118.3699718,109016,300000,58288,99.0280624848994,0.8,4.5
60217249,6,California,CA,Alameda County,Redondo Beach,Alameda city,Track,Track,90278,310,1365948,0,33.869596,-118.3619491,112648,300000,72656,212.787886743852,0.7,4.8
60217259,6,California,CA,Alameda County,Redondo Beach,Alameda city,Track,Track,90278,310,1019041,0,33.8699758,-118.3812877,132066,300000,75480,150.057157183784,0.5,4.4
60217269,6,California,CA,Alameda County,Manhattan Beach,Alameda city,Track,Track,90266,310,2483454,0,33.8802482,-118.3876372,152192,149375,88552,85.8237123302797,0.4,3.9
60217279,6,California,CA,Alameda County,Manhattan Beach,Alameda city,Track,Track,90266,310,576177,426037,33.8807307,-118.410369,187441,196431,64454,26.9283546013841,0.6,4.6
60217289,6,California,CA,Alameda County,Redondo Beach,Alameda city,Track,Track,90278,310,544228,0,33.8600257,-118.3883787,137563,120697,70496,86.6194419824322,0.3,4.7
6021729,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90057,213,164736,0,34.0627628,-118.2811045,31102,22779,25831,1260.66562609083,8.9,2.8
60217299,6,California,CA,Alameda County,Redondo Beach,Alameda city,Track,Track,90278,310,1170569,998254,33.8460185,-118.39712,95326,93272,68603,687.927446399306,1.0,4.4
60217309,6,California,CA,Alameda County,Redondo Beach,Alameda city,Track,Track,90278,310,736075,945715,33.8222769,-118.3903264,100217,80845,70298,315.946701133465,0.3,4.5
60217319,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90504,310,504044,0,33.8758584,-118.3390069,73962,56894,50994,395.820366749301,3.9,4.0
60217329,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90504,310,852348,0,33.8697405,-118.3325911,86511,81448,58330,93.5606182719796,3.3,3.9
60217339,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90504,310,1872026,0,33.8661962,-118.3493205,62252,61029,54817,327.679901110457,3.9,4.3
60217349,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90503,310,1332936,0,33.8530265,-118.3702822,114126,300000,62960,71.4621797973638,0.7,4.3
60217359,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90503,310,2006328,0,33.8317827,-118.3529869,107565,93515,72383,128.460025183006,0.3,4.1
60217369,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90501,310,3545230,0,33.8382367,-118.3181299,76906,70683,45341,377.005550423628,1.3,3.8
60217379,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90501,310,1416729,1784,33.8123572,-118.3130811,105079,300000,66744,97.3618944940015,0.5,4.7
60217389,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90505,310,1745701,0,33.8209956,-118.367527,125786,300000,66719,127.122942723776,0.8,4.5
6021739,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90015,213,306315,0,34.05073,-118.2683015,38931,23146,38362,1360.26423751215,5.5,3.8
60217399,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90505,310,2394703,0,33.8068026,-118.3712105,162540,300000,44333,38.1602091451658,0.6,4.3
60217409,6,California,CA,Alameda County,Torrance,Alameda city,Track,Track,90505,310,1829524,1183,33.7959818,-118.3446895,77189,72618,57161,232.156432942645,1.9,4.1
60217419,6,California,CA,Alameda County,Lomita,Alameda city,Track,Track,90717,310,1493424,0,33.7964591,-118.3227742,62426,45755,52458,298.088064819196,4.2,3.7
60217429,6,California,CA,Alameda County,Palos Verdes Estates,Alameda city,Track,Track,90274,310,4736537,593829,33.8001638,-118.3869835,150223,157006,81326,58.4922847176677,0.9,4.3
60217439,6,California,CA,Alameda County,Rancho Palos Verdes,Alameda city,Track,Track,90275,310,1499320,0,33.7671014,-118.3748916,122003,105522,80507,414.435866169449,0.9,3.9
60217449,6,California,CA,Alameda County,Rancho Palos Verdes,Alameda city,Track,Track,90275,310,3565039,1123792,33.7558674,-118.4075895,106022,91217,81498,436.506485062574,1.0,4.2
60217459,6,California,CA,Alameda County,Rancho Palos Verdes,Alameda city,Track,Track,90275,310,6694551,94144,33.7535998,-118.3284429,162857,202358,92382,104.325360642387,0.8,4.3
60217469,6,California,CA,Alameda County,West Hollywood,Alameda city,Track,Track,90046,323,490971,0,34.0892775,-118.3538978,40509,19139,46481,739.687897975778,8.3,3.6
60217479,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90048,323,1315939,0,34.0812987,-118.3811478,78427,62610,66805,492.267822623122,1.6,4.3
60217489,6,California,CA,Alameda County,Beverly Hills,Alameda city,Track,Track,90210,310,5679680,5889,34.0892642,-118.4021007,167779,208338,93754,100.256885109794,0.6,4.6
6021749,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90005,424,567077,0,34.0652365,-118.2877775,48557,39701,36586,1795.47789006429,5.4,4.2
60217499,6,California,CA,Alameda County,Beverly Hills,Alameda city,Track,Track,90211,310,685910,0,34.0684231,-118.3820778,91484,71280,72989,212.850875677628,0.9,4.6
60217509,6,California,CA,Alameda County,Beverly Hills,Alameda city,Track,Track,90212,310,954427,0,34.0620828,-118.3944002,96430,89224,68380,390.494819220763,0.0,4.6
60217519,6,California,CA,Alameda County,Santa Monica,Alameda city,Track,Track,90403,310,1941997,0,34.0412036,-118.4943488,157088,156861,84443,87.75912312672,0.1,4.5
60217529,6,California,CA,Alameda County,Santa Monica,Alameda city,Track,Track,90403,310,829446,244198,34.0190747,-118.503319,143409,300000,87294,103.123687113621,0.4,4.2
60217539,6,California,CA,Alameda County,Santa Monica,Alameda city,Track,Track,90403,310,1229472,3025,34.0389491,-118.4799628,134800,300000,78845,48.8285622181786,0.7,4.6
60217549,6,California,CA,Alameda County,Santa Monica,Alameda city,Track,Track,90403,310,606991,0,34.0227687,-118.4840964,73501,55855,64082,246.785667355711,2.8,4.5
60217559,6,California,CA,Alameda County,Santa Monica,Alameda city,Track,Track,90405,310,1248774,0,34.0188907,-118.4789709,70151,46977,59443,287.924492952953,2.8,4.2
60217569,6,California,CA,Alameda County,Santa Monica,Alameda city,Track,Track,90405,310,931232,203768,34.0009853,-118.4807228,107038,300000,78019,145.058956959337,0.6,4.8
60217579,6,California,CA,Alameda County,Santa Monica,Alameda city,Track,Track,90405,310,1204124,0,34.0133521,-118.4729854,119227,97567,77598,141.586740115938,0.2,4.1
60217589,6,California,CA,Alameda County,Santa Monica,Alameda city,Track,Track,90405,310,2600727,0,34.0183095,-118.4559502,101605,75609,83073,435.247676579944,0.5,4.1
6021759,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90010,213,651518,0,34.0653405,-118.3184531,96811,300000,80050,567.17660816466,0.5,4.6
60217599,6,California,CA,Alameda County,Culver City,Alameda city,Track,Track,90230,310,1333944,9889,34.0146198,-118.3963576,146052,300000,80203,42.4962758811679,0.2,4.5
60217609,6,California,CA,Alameda County,Culver City,Alameda city,Track,Track,90230,310,1339404,11605,34.0058662,-118.400984,126258,125711,78057,126.925281338665,0.2,4.7
60217619,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90066,310,847106,224,33.9954427,-118.4325909,74270,58236,58916,194.990544284936,3.9,4.0
60217629,6,California,CA,Alameda County,Los Angeles,Alameda city,Track,Track,90056,323,3249764,0,33.9874965,-118.3729565,142979,150239,83019,148.983908601154,0.3,4.2
